Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-02-11 00:00:00-05:00,13.246261669713274,13.424346132235321,13.151383179398584,13.322760581970215,96303600,0.0,0.0
2010-02-12 00:00:00-05:00,13.237568386996127,13.341387720163407,13.17621952362158,13.241292953491211,91096812,0.0,0.0
2010-02-16 00:00:00-05:00,13.334433310671422,13.5147524905694,13.270600773425336,13.444462776184082,146029824,0.0,0.0
2010-02-17 00:00:00-05:00,13.461850353475278,13.496622756361452,13.352813782844068,13.367715835571289,81106812,0.0,0.0
2010-02-18 00:00:00-05:00,13.351074899057757,13.53661037573877,13.316302496488449,13.492151260375977,93382524,0.0,0.0
2010-02-19 00:00:00-05:00,13.42533994338467,13.512269535704245,13.404724678734672,13.431052207946777,102021876,0.0,0.0
2010-02-22 00:00:00-05:00,13.594727175383497,13.59845363461979,13.437010964266884,13.481718063354492,85698216,0.0,0.0
2010-02-23 00:00:00-05:00,13.486688180030473,13.502335147333248,13.220680270655981,13.289727210998535,114789096,0.0,0.0
2010-02-24 00:00:00-05:00,13.262653427768255,13.373427811612304,13.176467809003292,13.200311660766602,92970936,0.0,0.0
2010-02-25 00:00:00-05:00,13.09226820771406,13.126295694628597,12.915426553675015,13.0751314163208,132235632,0.0,0.0
2010-02-26 00:00:00-05:00,13.099721900180823,13.207267703404572,13.001861863836629,13.084321975708008,81890028,0.0,0.0
2010-03-01 00:00:00-05:00,13.143932112300776,13.24551766225446,13.107669880721224,13.23061466217041,89426484,0.0,0.0
2010-03-02 00:00:00-05:00,13.2999105701223,13.55275518254261,13.288238052021123,13.43850326538086,174097728,0.0,0.0
2010-03-03 00:00:00-05:00,13.47079131475915,13.61385442957176,13.393547493066036,13.544310569763184,123452424,0.0,0.0
2010-03-04 00:00:00-05:00,13.573616946403918,13.812800370250452,13.566165920422131,13.774551391601562,127224648,0.0,0.0
2010-03-05 00:00:00-05:00,13.942454123770899,14.099426401533368,13.90643988002789,14.013487815856934,156331512,0.0,0.0
2010-03-08 00:00:00-05:00,14.027644540096118,14.037580188334974,13.934007894071017,13.970518112182617,95360544,0.0,0.0
2010-03-09 00:00:00-05:00,13.905196107815403,14.024665253077142,13.821991085723813,13.913641929626465,126936936,0.0,0.0
2010-03-10 00:00:00-05:00,14.002309943514069,14.368413546340266,13.963812027762417,14.317497253417969,225969804,0.0,0.0
2010-03-11 00:00:00-05:00,14.263103333188049,14.559910137299003,14.261612559925826,14.433984756469727,169162668,0.0,0.0
2010-03-12 00:00:00-05:00,14.607845982466651,14.61132350692466,14.384806423182692,14.394245147705078,110025864,0.0,0.0
2010-03-15 00:00:00-04:00,14.074836039828766,14.143635935083093,13.80957305408131,13.987905502319336,185969844,0.0,0.0
2010-03-16 00:00:00-04:00,13.954373507061378,14.118051874150927,13.927797992027356,14.03807544708252,137122740,0.0,0.0
2010-03-17 00:00:00-04:00,14.115072083449363,14.193310699508597,14.01448038839262,14.047018051147461,132731136,0.0,0.0
2010-03-18 00:00:00-04:00,14.026153181286578,14.11854893226197,13.98243992764684,14.067880630493164,71016912,0.0,0.0
2010-03-19 00:00:00-04:00,13.908920288085938,14.107619027648557,13.84136224337339,13.908920288085938,191576232,0.0,0.0
2010-03-22 00:00:00-04:00,13.81230404223628,14.07905682336633,13.76685108115899,13.846827507019043,160031808,0.0,0.0
2010-03-23 00:00:00-04:00,13.835404291328802,13.866947159480883,13.461850598844688,13.635711669921875,219831948,0.0,0.0
2010-03-24 00:00:00-04:00,13.549028335493007,13.905196303650051,13.404724326305123,13.842606544494629,262345392,0.0,0.0
2010-03-25 00:00:00-04:00,13.884582108282812,14.206971546148594,13.875641254299651,13.98045539855957,157078764,0.0,0.0
2010-03-26 00:00:00-04:00,14.039815241935136,14.092470298034456,13.909419439429103,13.97573471069336,107740152,0.0,0.0
2010-03-29 00:00:00-04:00,13.983434454015553,14.026153860986266,13.923079436944066,13.969773292541504,124055820,0.0,0.0
2010-03-30 00:00:00-04:00,13.979212291147558,14.098431554452198,13.915876672992132,14.075581550598145,79036884,0.0,0.0
2010-03-31 00:00:00-04:00,14.034350713843176,14.150838310147256,13.978715058859732,14.085763931274414,121110768,0.0,0.0
2010-04-01 00:00:00-04:00,14.190827574541663,14.242986657416784,14.046770597492673,14.12749195098877,84023892,0.0,0.0
2010-04-05 00:00:00-04:00,14.17964901914167,14.278501001942843,14.132457294384153,14.182381629943848,75983940,0.0,0.0
2010-04-06 00:00:00-04:00,14.143882746030666,14.179401007265767,14.043043065891988,14.11308479309082,82321596,0.0,0.0
2010-04-07 00:00:00-04:00,14.090236773618608,14.126250071251322,13.955121597426103,13.996848106384277,103136760,0.0,0.0
2010-04-08 00:00:00-04:00,13.991382190140056,14.153570737565822,13.910163921961322,14.094953536987305,77822100,0.0,0.0
2010-04-09 00:00:00-04:00,14.094953626152916,14.126745428789585,14.008271082224546,14.063410758972168,82181736,0.0,0.0
2010-04-12 00:00:00-04:00,14.091478979101733,14.256646256949773,14.063412685754779,14.225104331970215,94001904,0.0,0.0
2010-04-13 00:00:00-04:00,14.2201339329902,14.626225272092816,14.185362477436986,14.57381820678711,156335508,0.0,0.0
2010-04-14 00:00:00-04:00,14.655532284028295,14.712161786161987,14.505267084689608,14.629205703735352,135971892,0.0,0.0
2010-04-15 00:00:00-04:00,14.707940024539305,14.848768399777164,14.611571712087834,14.785680770874023,270201528,0.0,0.0
2010-04-16 00:00:00-04:00,13.983433098029451,14.127737088390713,13.65135796165412,13.664273262023926,488930580,0.0,0.0
2010-04-19 00:00:00-04:00,13.629501013575814,13.75964976948971,13.536362239371195,13.663031578063965,155604240,0.0,0.0
2010-04-20 00:00:00-04:00,13.764120289116779,13.9004772879435,13.68687552254394,13.785728454589844,118976904,0.0,0.0
2010-04-21 00:00:00-04:00,13.820997201609236,13.915131720765325,13.714197262598265,13.767349243164062,95564340,0.0,0.0
2010-04-22 00:00:00-04:00,13.710223102788913,13.722641479631104,13.495379504283246,13.587526321411133,131096772,0.0,0.0
2010-04-23 00:00:00-04:00,13.592247269851706,13.643660491807028,13.468556625279016,13.536113739013672,83492424,0.0,0.0
2010-04-26 00:00:00-04:00,13.535616801835326,13.53611277971366,13.144179512677933,13.204534530639648,174577248,0.0,0.0
2010-04-27 00:00:00-04:00,13.137721681489122,13.37069591997484,13.095001329490785,13.140454292297363,153634212,0.0,0.0
2010-04-28 00:00:00-04:00,13.215959903948276,13.283765947834599,12.941010215208177,13.143683433532715,136107756,0.0,0.0
2010-04-29 00:00:00-04:00,13.247503663411111,13.325244408828985,13.081092675450698,13.213475227355957,122233644,0.0,0.0
2010-04-30 00:00:00-04:00,13.19186732713596,13.354550900473509,13.050542036459426,13.057000160217285,97318584,0.0,0.0
2010-05-03 00:00:00-04:00,13.076871671371672,13.236326670261048,13.041601396276608,13.178704261779785,74237688,0.0,0.0
2010-05-04 00:00:00-04:00,13.077367688846344,13.082831964367374,12.523246800274494,12.576894760131836,242808948,0.0,0.0
2010-05-05 00:00:00-04:00,12.44302056986634,12.80912321838768,12.430353257507958,12.661092758178711,183104712,0.0,0.0
2010-05-06 00:00:00-04:00,12.63600777475096,12.853832002618248,11.425187472337674,12.385647773742676,199803996,0.0,0.0
2010-05-07 00:00:00-04:00,12.417934402800554,12.550814816679644,11.954965592652798,12.248295783996582,203356440,0.0,0.0
2010-05-10 00:00:00-04:00,12.76565769197212,12.98546863786664,12.731631150638261,12.956408500671387,164954880,0.0,0.0
2010-05-11 00:00:00-04:00,12.80788260208467,12.912446852319048,12.622843103068451,12.643458366394043,132771096,0.0,0.0
2010-05-12 00:00:00-04:00,12.717723289387063,12.717723289387063,12.468356203184285,12.5525541305542,153917928,0.0,0.0
2010-05-13 00:00:00-04:00,12.828496080946056,12.965102017097829,12.676244125250834,12.688911437988281,132898968,0.0,0.0
2010-05-14 00:00:00-04:00,12.661340915644603,12.691642891527387,12.325540238132804,12.605705261230469,164475360,0.0,0.0
2010-05-17 00:00:00-04:00,12.587077300110533,12.626320127642988,12.377697979424884,12.616633415222168,111640248,0.0,0.0
2010-05-18 00:00:00-04:00,12.667054607170344,12.69114644890905,12.345907034498794,12.378195762634277,112906980,0.0,0.0
2010-05-19 00:00:00-04:00,12.325788397936513,12.404770980949941,12.114174327778777,12.280336380004883,137690172,0.0,0.0
2010-05-20 00:00:00-04:00,12.047858601390097,12.060525913613173,11.767941573940753,11.797994613647461,196335468,0.0,0.0
2010-05-21 00:00:00-04:00,11.650211691564724,12.04611937158261,11.534469963566305,11.724474906921387,387244368,0.0,0.0
2010-05-24 00:00:00-04:00,11.940063946382933,12.165090235441395,11.842453800596974,11.851394653320312,173650176,0.0,0.0
2010-05-25 00:00:00-04:00,11.627610467009422,11.85859892615658,11.524784970840976,11.849161148071289,120575304,0.0,0.0
2010-05-26 00:00:00-04:00,11.9733459851326,12.164344777237718,11.797745222414301,11.809419631958008,138884976,0.0,0.0
2010-05-27 00:00:00-04:00,12.044879198281508,12.227682076560082,11.94801301025291,12.181733131408691,112251636,0.0,0.0
2010-05-28 00:00:00-04:00,12.238360293541358,12.25599590273302,11.996444259855142,12.061766624450684,115676208,0.0,0.0
2010-06-01 00:00:00-04:00,11.932614082158347,12.196635236062546,11.924914119847687,11.98079776763916,106565328,0.0,0.0
2010-06-02 00:00:00-04:00,12.08784624850815,12.2664266698293,11.958195367123269,12.254008293151855,101530368,0.0,0.0
2010-06-03 00:00:00-04:00,12.297225215860895,12.61737987936339,12.287042525103185,12.557769775390625,145881972,0.0,0.0
2010-06-04 00:00:00-04:00,12.41172524980478,12.648424995041381,12.336716173611968,12.386887550354004,156655188,0.0,0.0
2010-06-07 00:00:00-04:00,12.395333879791202,12.441282824623928,12.000172007707054,12.059036254882812,145162692,0.0,0.0
2010-06-08 00:00:00-04:00,12.116907022044051,12.141496736209152,11.860833814455594,12.040657043457031,107296596,0.0,0.0
2010-06-09 00:00:00-04:00,12.101258745416583,12.14248832482424,11.723234642866286,11.773405075073242,109050840,0.0,0.0
2010-06-10 00:00:00-04:00,11.931122420010096,12.133050722049322,11.818610219430258,12.09604263305664,103012884,0.0,0.0
2010-06-11 00:00:00-04:00,11.98402755098263,12.138267204973696,11.962170449653655,12.133050918579102,71196732,0.0,0.0
2010-06-14 00:00:00-04:00,12.28157742705328,12.282074351415586,12.001163482666016,12.001163482666016,81534384,0.0,0.0
2010-06-15 00:00:00-04:00,11.998432158094202,12.428615331366837,11.9760790798611,12.368756294250488,170213616,0.0,0.0
2010-06-16 00:00:00-04:00,12.323554579473626,12.518030924967904,12.322063806179262,12.450224876403809,91480428,0.0,0.0
2010-06-17 00:00:00-04:00,12.504369592073378,12.564474726365352,12.336468780170412,12.42066764831543,79012908,0.0,0.0
2010-06-18 00:00:00-04:00,12.481022823788317,12.504866677776253,12.372236127333416,12.419425964355469,114801084,0.0,0.0
2010-06-21 00:00:00-04:00,12.416197331563492,12.44277379656738,12.04338853378547,12.134541511535645,119220660,0.0,0.0
2010-06-22 00:00:00-04:00,12.167823553155566,12.334233598710927,12.064251255332607,12.077166557312012,88699212,0.0,0.0
2010-06-23 00:00:00-04:00,12.093061037478565,12.093061037478565,11.876231647254585,11.972847938537598,81082836,0.0,0.0
2010-06-24 00:00:00-04:00,11.913489999189876,11.990236903362645,11.75453002196063,11.800230979919434,75668256,0.0,0.0
2010-06-25 00:00:00-04:00,11.848910421469872,11.863564484074335,11.687467743904474,11.74012279510498,89718192,0.0,0.0
2010-06-28 00:00:00-04:00,11.737887037169973,11.861079780014943,11.648968820545367,11.7252197265625,70421508,0.0,0.0
2010-06-29 00:00:00-04:00,11.510626359751368,11.53819477710073,11.204629799880887,11.28261947631836,139943916,0.0,0.0
2010-06-30 00:00:00-04:00,11.300005191953709,11.371288761643523,11.045671707783244,11.051383972167969,143983872,0.0,0.0
2010-07-01 00:00:00-04:00,11.059827498692837,11.137072265422786,10.77022469688754,10.915771484375,140403456,0.0,0.0
2010-07-02 00:00:00-04:00,10.968675927522249,10.985067807406258,10.829089387382815,10.842750549316406,77362560,0.0,0.0
2010-07-06 00:00:00-04:00,11.02778772513463,11.118941642317056,10.770224714521406,10.830828666687012,102301596,0.0,0.0
2010-07-07 00:00:00-04:00,10.886464764443355,11.20885420590734,10.813691361292017,11.181780815124512,125062812,0.0,0.0
2010-07-08 00:00:00-04:00,11.26498537025582,11.35887190634624,11.16836906261269,11.33974552154541,106649244,0.0,0.0
2010-07-09 00:00:00-04:00,11.722240817863847,11.754528598015023,11.49423392665734,11.611217498779297,173086740,0.0,0.0
2010-07-12 00:00:00-04:00,11.732424598370084,11.908025387116297,11.70038480417285,11.81836223602295,133242624,0.0,0.0
2010-07-13 00:00:00-04:00,11.977818113923355,12.24457093238716,11.928888568541598,12.150437355041504,158892948,0.0,0.0
2010-07-14 00:00:00-04:00,12.16732626353407,12.265433336453357,12.082382481141446,12.20358943939209,124595280,0.0,0.0
2010-07-15 00:00:00-04:00,12.213275548609372,12.287041841354338,11.988496306753682,12.27015209197998,194133672,0.0,0.0
2010-07-16 00:00:00-04:00,11.651702498322807,11.687467800755675,11.413263047172483,11.415498733520508,312679008,0.0,0.0
2010-07-19 00:00:00-04:00,11.450271942950904,11.664866612281264,11.363588451880709,11.578680992126465,181829988,0.0,0.0
2010-07-20 00:00:00-04:00,11.450767355711797,11.996196274882873,11.440088687669405,11.961423873901367,162017820,0.0,0.0
2010-07-21 00:00:00-04:00,12.021282116081807,12.06350649007729,11.80842621666795,11.859838485717773,131052816,0.0,0.0
2010-07-22 00:00:00-04:00,12.002158080192359,12.144973204306227,11.983529567840586,12.041400909423828,85822092,0.0,0.0
2010-07-23 00:00:00-04:00,11.94105917967326,12.18496199773798,11.922182676758187,12.171798706054688,90485424,0.0,0.0
2010-07-26 00:00:00-04:00,12.14770449934234,12.188935028106044,12.043140243750424,12.14472484588623,79728192,0.0,0.0
2010-07-27 00:00:00-04:00,12.184712789308449,12.356587103041731,12.174529152215868,12.235629081726074,97949952,0.0,0.0
2010-07-28 00:00:00-04:00,12.293003160346526,12.300703121818023,11.98824843448758,12.029974937438965,99740160,0.0,0.0
2010-07-29 00:00:00-04:00,12.069714632021164,12.142488022914911,11.905291349816242,12.045870780944824,106912980,0.0,0.0
2010-07-30 00:00:00-04:00,11.913238779656423,12.104734493194538,11.9005714681161,12.04239273071289,85678236,0.0,0.0
2010-08-02 00:00:00-04:00,12.145220215808214,12.251772155429972,12.09430392678365,12.180489540100098,74273652,0.0,0.0
2010-08-03 00:00:00-04:00,12.18272510411591,12.231406656627922,12.089833372051654,12.166084289550781,72019908,0.0,0.0
2010-08-04 00:00:00-04:00,12.224452477809304,12.59254187956281,12.196386188611969,12.575653076171875,152347500,0.0,0.0
2010-08-05 00:00:00-04:00,12.564973710733367,12.63228283481855,12.50710236474827,12.619863510131836,96719184,0.0,0.0
2010-08-06 00:00:00-04:00,12.552802733410562,12.561246662252833,12.320573393487814,12.424144744873047,132647220,0.0,0.0
2010-08-09 00:00:00-04:00,12.474565511606817,12.555286861848266,12.452460420104051,12.551560401916504,74813112,0.0,0.0
2010-08-10 00:00:00-04:00,12.47704756366871,12.567705504460495,12.383162927114144,12.51082706451416,82877040,0.0,0.0
2010-08-11 00:00:00-04:00,12.362298273111824,12.369004385428541,12.207561712007461,12.213522911071777,88831080,0.0,0.0
2010-08-12 00:00:00-04:00,12.019793513144245,12.288285092863617,11.984276194805137,12.220231056213379,88095816,0.0,0.0
2010-08-13 00:00:00-04:00,12.145469224923445,12.199863042467634,12.071205057235609,12.07965087890625,77310612,0.0,0.0
2010-08-16 00:00:00-04:00,12.013335085906165,12.1670787665487,11.934352499984744,12.060774803161621,52147800,0.0,0.0
2010-08-17 00:00:00-04:00,12.133796301848822,12.287043059501777,12.071703466242809,12.183222770690918,75552372,0.0,0.0
2010-08-18 00:00:00-04:00,12.181235012201679,12.191914626936304,11.960431161658502,11.975333213806152,107348544,0.0,0.0
2010-08-19 00:00:00-04:00,11.947018623202862,11.984275648593155,11.605256735730228,11.623140335083008,156843000,0.0,0.0
2010-08-20 00:00:00-04:00,11.623141454977244,11.713052598715905,11.450521259200269,11.475358963012695,156547296,0.0,0.0
2010-08-23 00:00:00-04:00,11.462442133853527,11.630094009329301,11.368805488987826,11.526273727416992,119328552,0.0,0.0
2010-08-24 00:00:00-04:00,11.368058491621852,11.38470025095239,11.199660773158952,11.211335182189941,110397492,0.0,0.0
2010-08-25 00:00:00-04:00,11.176811346351169,11.370791686034721,11.176811346351169,11.291560173034668,103580316,0.0,0.0
2010-08-26 00:00:00-04:00,11.327327110048651,11.35713121518619,11.18774057559272,11.201152801513672,71008920,0.0,0.0
2010-08-27 00:00:00-04:00,11.240396312937676,11.424937951760448,11.118444434530945,11.396126747131348,92403504,0.0,0.0
2010-08-30 00:00:00-04:00,11.404073520504065,11.419224507884348,11.23691857451979,11.243624687194824,49206744,0.0,0.0
2010-08-31 00:00:00-04:00,11.179546630496752,11.29777206292682,11.127139555177207,11.177310943603516,77794128,0.0,0.0
2010-09-01 00:00:00-04:00,11.30050350306877,11.547882894732055,11.238906644105242,11.433382987976074,129002868,0.0,0.0
2010-09-02 00:00:00-04:00,11.49572553506416,11.535215408820115,11.432885892710004,11.504169464111328,67300632,0.0,0.0
2010-09-03 00:00:00-04:00,11.686474521431801,11.72025402112515,11.609975615785192,11.681010246276855,101514384,0.0,0.0
2010-09-07 00:00:00-04:00,11.536953287030267,11.613701128124214,11.500194134093503,11.534470558166504,68327604,0.0,0.0
2010-09-08 00:00:00-04:00,11.55408923133173,11.735650227883005,11.537200430631776,11.687962532043457,95975928,0.0,0.0
2010-09-09 00:00:00-04:00,11.868036560901544,11.93186815452988,11.687964415205993,11.827054023742676,97126776,0.0,0.0
2010-09-10 00:00:00-04:00,11.897591851116086,11.916717287723875,11.799733714197872,11.82606029510498,78893028,0.0,0.0
2010-09-13 00:00:00-04:00,11.944287856345765,12.029975606910652,11.910259419926959,11.978314399719238,89570340,0.0,0.0
2010-09-14 00:00:00-04:00,11.971856202356774,12.039911181732931,11.923920508677691,11.932613372802734,88571340,0.0,0.0
2010-09-15 00:00:00-04:00,11.920693176716627,11.968876864413241,11.884677985641781,11.937829971313477,96015888,0.0,0.0
2010-09-16 00:00:00-04:00,11.920690944001647,11.982783772048586,11.90727777246077,11.948260307312012,78701220,0.0,0.0
2010-09-17 00:00:00-04:00,12.015073199220197,12.20011080306818,11.951241605455234,12.174032211303711,225438336,0.0,0.0
2010-09-20 00:00:00-04:00,12.232400137500408,12.67723642355607,12.221471587407107,12.624333381652832,175963860,0.0,0.0
2010-09-21 00:00:00-04:00,12.65910608889505,12.914931280482254,12.639980652508166,12.75299072265625,178473348,0.0,0.0
2010-09-22 00:00:00-04:00,12.73808945576859,12.86028837520424,12.708781327054265,12.816079139709473,101382516,0.0,0.0
2010-09-23 00:00:00-04:00,12.781553876051264,12.907727235906624,12.699341759826773,12.753487586975098,92603304,0.0,0.0
2010-09-24 00:00:00-04:00,12.95864404112135,13.109903085228616,12.872209490326398,13.096490859985352,134141724,0.0,0.0
2010-09-27 00:00:00-04:00,13.135238633737039,13.33393836538819,13.135238633737039,13.173986434936523,124171704,0.0,0.0
2010-09-28 00:00:00-04:00,13.250235862834176,13.252967527333652,12.876930151261137,13.093511581420898,146041812,0.0,0.0
2010-09-29 00:00:00-04:00,13.110400687616991,13.236822985236026,13.032411953949337,13.106426239013672,86801112,0.0,0.0
2010-09-30 00:00:00-04:00,13.142936565330526,13.210245679655623,12.888602159666071,13.059235572814941,129634236,0.0,0.0
2010-10-01 00:00:00-04:00,13.163800341641208,13.179200264773439,12.989939279525615,13.055013656616211,88911000,0.0,0.0
2010-10-04 00:00:00-04:00,13.03837239949189,13.120335582972483,12.886864409869375,12.973795890808105,77542380,0.0,0.0
2010-10-05 00:00:00-04:00,13.123564989581743,13.412174891065066,13.078112025227197,13.368212699890137,140143716,0.0,0.0
2010-10-06 00:00:00-04:00,13.393794823829607,13.410932562370547,13.16231041254119,13.271842956542969,110381508,0.0,0.0
2010-10-07 00:00:00-04:00,13.318040806197308,13.342629570746967,13.142440983731477,13.16404914855957,95736168,0.0,0.0
2010-10-08 00:00:00-04:00,13.23260160593446,13.352564834009208,13.10468853406331,13.321517944335938,114253632,0.0,0.0
2010-10-11 00:00:00-04:00,13.374420964037167,13.52642586606006,13.341884250064348,13.38336181640625,104946948,0.0,0.0
2010-10-12 00:00:00-04:00,13.415155321744079,13.560950097304312,13.35728398090238,13.446698188781738,149993856,0.0,0.0
2010-10-13 00:00:00-04:00,13.58603755300942,13.598206995349065,13.470046875396488,13.494138717651367,122101776,0.0,0.0
2010-10-14 00:00:00-04:00,13.51599547086835,13.542570987999014,13.340394691258172,13.435274124145508,265098636,0.0,0.0
2010-10-15 00:00:00-04:00,14.884284952506466,14.943149194241602,14.693782130878166,14.938429832458496,592399008,0.0,0.0
2010-10-18 00:00:00-04:00,14.916077368359439,15.391464587714106,14.916077368359439,15.342286109924316,283644072,0.0,0.0
2010-10-19 00:00:00-04:00,15.12222603394572,15.270505423045302,14.97345066700992,15.096892356872559,183332484,0.0,0.0
2010-10-20 00:00:00-04:00,15.104592818306914,15.334090493113182,15.088697862960876,15.100619316101074,140862996,0.0,0.0
2010-10-21 00:00:00-04:00,15.188293894355768,15.299813189983626,15.051439974158438,15.200216293334961,116703180,0.0,0.0
2010-10-22 00:00:00-04:00,15.198476834497662,15.270506260889086,15.152031915069012,15.213628768920898,90153756,0.0,0.0
2010-10-25 00:00:00-04:00,15.28963095676327,15.51689293876521,15.274231979723556,15.312232971191406,126209664,0.0,0.0
2010-10-26 00:00:00-04:00,15.22778633607279,15.429713695703828,15.17637311786096,15.364391326904297,100415484,0.0,0.0
2010-10-27 00:00:00-04:00,15.294102423355803,15.39916454542309,15.208661716002789,15.311488151550293,89586324,0.0,0.0
2010-10-28 00:00:00-04:00,15.400404679302993,15.424000541500687,15.23275280815275,15.36389446258545,87284628,0.0,0.0
2010-10-29 00:00:00-04:00,15.326390123805606,15.374325817079674,15.225053515454997,15.242688179016113,91040868,0.0,0.0
2010-11-01 00:00:00-04:00,15.293107363285788,15.41555520384918,15.180842212677877,15.274975776672363,123360516,0.0,0.0
2010-11-02 00:00:00-04:00,15.366130721537449,15.399165310488998,15.264546118671166,15.28987979888916,79824096,0.0,0.0
2010-11-03 00:00:00-04:00,15.337070811703152,15.444615663024829,15.237720953584695,15.403634071350098,135084780,0.0,0.0
2010-11-04 00:00:00-04:00,15.514409240805506,15.64555090069442,15.451321613037276,15.505218505859375,142689168,0.0,0.0
2010-11-05 00:00:00-04:00,15.47814549461845,15.535519909547965,15.426732279128458,15.525337219238281,70557372,0.0,0.0
2010-11-08 00:00:00-05:00,15.49901022270666,15.634871252472893,15.476906077934714,15.567313194274902,83967948,0.0,0.0
2010-11-09 00:00:00-05:00,15.647536915162616,15.668648155388052,15.411830069489234,15.518878936767578,89398512,0.0,0.0
2010-11-10 00:00:00-05:00,15.450826098660634,15.473677049198793,15.337319098886969,15.470696449279785,99780120,0.0,0.0
2010-11-11 00:00:00-05:00,15.3917132233584,15.395438736700463,15.255356216861681,15.329371452331543,90373536,0.0,0.0
2010-11-12 00:00:00-05:00,15.249891719917011,15.322168192140026,14.932469658381894,14.984131813049316,135584280,0.0,0.0
2010-11-15 00:00:00-05:00,14.978915711716402,15.001766662659044,14.754634319175937,14.789904594421387,139016844,0.0,0.0
2010-11-16 00:00:00-05:00,14.722593405538515,14.85000860213001,14.491357928342216,14.498064041137695,132163704,0.0,0.0
2010-11-17 00:00:00-05:00,14.529855402365042,14.641622683536323,14.439695339013396,14.493840217590332,97602300,0.0,0.0
2010-11-18 00:00:00-05:00,14.629206327402867,14.901920330801731,14.618277776708219,14.816976547241211,103496400,0.0,0.0
2010-11-19 00:00:00-05:00,14.827904568322444,14.850008711337905,14.662487433658322,14.674657821655273,91808100,0.0,0.0
2010-11-22 00:00:00-05:00,14.59120551485394,14.739484927488803,14.473972994562452,14.684345245361328,87376536,0.0,0.0
2010-11-23 00:00:00-05:00,14.579780465680104,14.629454923745133,14.36096240028632,14.480430603027344,86417496,0.0,0.0
2010-11-24 00:00:00-05:00,14.587230050525392,14.817969561549178,14.580772872853249,14.777484893798828,95760144,0.0,0.0
2010-11-26 00:00:00-05:00,14.665465817457555,14.728056514098679,14.579529142129157,14.654041290283203,52391556,0.0,0.0
